0.0061;11;0.89;97;74;11;2.29;45;11;1084;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.23;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;24;0.079;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.14;0.334;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.386;0.423;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.428;0.47;6.92
0.0061;11;0.89;97;74;11;2.29;45;11;855;0.21;1.51;74;0.079;0.334;0.423;0.47;6.92
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.7
0.0058;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.89
0.0051;7;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;7.23
0.0051;14;0.96;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.93
0.0051;14;0.89;81;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;5.84
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;17;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.71
0.0051;14;0.89;111;77;11;1.85;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.75
0.0051;14;0.89;111;77;11;1.78;65;10;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;9;334;0.27;1.78;88;0.141;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;2112;0.27;1.78;88;0.141;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.25;1.78;88;0.141;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.55;88;0.141;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;48;0.141;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.174;0.286;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.334;0.526;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.525;0.48;6.7
0.0051;14;0.89;111;77;11;1.78;61;10;334;0.27;1.78;88;0.141;0.286;0.526;0.49;6.84
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0066;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.4
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.93;83;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.28
0.0063;10;0.97;96;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.98
0.0063;10;0.97;83;69;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;12;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.73;60;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.49
0.0063;10;0.97;83;72;13;2.23;51;9;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;11;992;0.24;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;9;874;0.24;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.26;1.55;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.54;15;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;18;0.08;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;15;0.109;0.353;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.352;0.508;0.45;6.36
0.0063;10;0.97;83;72;13;2.23;60;9;992;0.24;1.55;15;0.08;0.353;0.491;0.45;6.36
